,DateOfDeparture,Departure,Arrival,WeeksToDeparture,std_wtd,Days_to_departure,DateBooked,route_mean,year,day,n_days,day_mean,week_mean,month_mean,oil_stock_price,oil_stock_volume,AAL_stock_price,AAL_stock_volume,SP_stock_price,SP_stock_volume
759,2012-12-02,PHL,MCO,16.2258064516,11.4563219153,114.0,2012-08-10,10.479094864194792,2012,2,15676,10.812631154580547,11.006154272408493,10.604161937131613,89.02999866666669,229393.33333333328,12.736666666666665,3741233.333333333,1411.699992,3371520000.0
760,2012-07-14,SFO,LAX,15.935483870999999,12.1571254384,112.0,2012-03-24,12.447482258556876,2012,14,15535,9.963934488212162,11.11761174600949,10.985364033491773,87.54333199999999,248260.0,14.33,7520233.333333332,1355.7333576666667,3096193333.333333
761,2012-10-02,LAS,LAX,20.3,12.876534013699999,142.0,2012-05-13,11.431460433848352,2012,2,15615,11.08030191144073,11.2101588870966,11.243521482329156,91.889999,177728.0,10.88,4690000.0,1445.75,3321790000.0
762,2011-09-29,ORD,LGA,10.956521739100001,8.126713866060001,77.0,2011-07-14,12.764698391986366,2011,29,15246,11.358502294210167,11.254785605103002,11.163943762320724,82.139999,351345.0,6.1,5039900.0,1160.400024,5285740000.0
763,2013-02-15,DTW,ATL,9.4375,7.856791117669999,66.0,2012-12-11,10.414952565561904,2013,15,15751,11.22139005929782,10.900269531282103,10.92646600267858,95.860001,223592.0,14.5,15628000.0,1519.790039,3838510000.0
764,2013-02-01,ORD,DTW,7.285714285710001,5.56677743304,51.0,2012-12-12,10.731197057171306,2013,1,15737,11.22139005929782,10.82938677099014,10.92646600267858,97.769997,270275.0,14.12,5308600.0,1513.170044,3836320000.0
765,2012-11-23,CLT,LGA,10.55,7.810081204510001,74.0,2012-09-10,10.773446264218553,2012,23,15667,11.22139005929782,10.183349832740886,10.939109824172244,87.5239974,195225.2,12.5,1464800.0,1409.150024,1504960000.0
766,2012-01-02,SFO,JFK,16.411764705899998,11.2979420144,115.0,2011-09-09,12.18794616982222,2012,2,15341,11.316519450921993,10.3432774396269,10.834783842972453,101.92749975,245126.75,5.1075,5953500.0,1272.19503825,3525745000.0
767,2013-02-25,PHX,ORD,11.0,9.53414914924,77.0,2012-12-10,10.420333156365,2013,25,15761,11.316519450921993,10.957974283232332,10.92646600267858,93.110001,217519.0,13.02,7186400.0,1487.849976,4011050000.0
768,2013-02-18,MIA,JFK,15.148148148099999,11.1586589479,106.0,2012-11-04,10.363358350662882,2013,18,15754,11.316519450921993,10.950214127109582,10.92646600267858,96.46000325,144628.25,14.32,12422800.0,1528.1524654999998,3771310000.0
769,2012-10-06,ATL,MCO,16.03125,11.3662896463,112.0,2012-06-16,11.479754618699445,2012,6,15619,9.963934488212162,11.2101588870966,11.243521482329156,89.69666533333334,253650.0,11.63,5528566.666666667,1459.2467043333334,2891533333.333333
770,2011-11-04,SFO,DFW,13.5,9.51314879522,94.0,2011-08-02,10.861924746306206,2011,4,15282,11.22139005929782,10.878688529782359,10.939109824172244,94.260002,295457.0,5.5,6493300.0,1253.22998,3830650000.0
771,2013-01-03,ATL,MIA,15.5555555556,11.256906711800001,109.0,2012-09-16,10.567745542102287,2013,3,15708,11.358502294210167,10.3432774396269,10.834783842972453,92.919998,189812.0,13.66,5398400.0,1459.369995,3829730000.0
772,2012-06-25,ORD,MSP,13.5,12.8238988203,94.0,2012-03-23,11.611103856380177,2012,25,15516,11.316519450921993,11.222057961200905,11.240980190844223,79.209999,249004.0,12.65,5882000.0,1313.719971,3501820000.0
773,2012-01-11,CLT,ATL,7.23529411765,5.226487967130001,51.0,2011-11-21,10.31308568734471,2012,11,15350,11.22214793333977,11.015053950391367,10.834783842972453,100.870003,311641.0,5.91,6434400.0,1292.47998,3968120000.0
774,2012-01-24,ORD,DTW,7.5,5.48774859258,52.0,2011-12-03,10.731197057171306,2012,24,15363,11.08030191144073,10.81796674591105,10.834783842972453,98.949997,242477.0,6.41,5945700.0,1314.650024,3693560000.0
775,2011-10-09,IAH,ORD,12.0476190476,9.494609999760002,84.0,2011-07-17,10.714472079157837,2011,9,15256,10.812631154580547,11.2101588870966,11.243521482329156,84.60000366666667,302396.66666666674,5.29,4963566.666666667,1181.7466636666666,4824660000.0
776,2012-08-21,MSP,DEN,11.2380952381,8.09261862381,79.0,2012-06-03,10.45641239986647,2012,21,15573,11.08030191144073,11.083618439925203,11.094082010757203,96.68,220192.0,11.42,19958800.0,1413.170044,3282950000.0
777,2012-08-15,LAX,SFO,13.666666666700001,8.95711365661,96.0,2012-05-11,12.447482258556876,2012,15,15567,11.22214793333977,11.065551587916083,11.094082010757203,94.330002,281643.0,10.15,3696700.0,1405.530029,2655750000.0
778,2013-01-13,ATL,DTW,10.2631578947,7.91511988583,72.0,2012-11-02,10.414952565561904,2013,13,15718,10.812631154580547,11.015053950391367,10.834783842972453,93.94666533333331,251673.66666666663,14.706666666666667,5595133.333333333,1471.136719,3115556666.6666665
779,2013-02-28,DFW,PHL,6.090909090909999,6.007570980930001,43.0,2013-01-16,10.201987103765548,2013,28,15764,11.358502294210167,10.957974283232332,10.92646600267858,92.050003,218119.0,13.43,6143600.0,1514.680054,3912320000.0
780,2012-02-26,DFW,LAS,11.1363636364,9.06219491202,78.0,2011-12-10,10.260361637978237,2012,26,15396,10.812631154580547,10.950214127109582,10.92646600267858,108.96333100000001,274302.33333333326,6.996666666666667,8427133.333333334,1366.9733073333334,3601046666.6666665
781,2013-02-11,DEN,ORD,8.4375,6.174881915199999,59.0,2012-12-14,10.737025430423813,2013,11,15747,11.316519450921993,10.900269531282103,10.92646600267858,97.029999,283956.0,14.46,8882000.0,1517.01001,2684100000.0
782,2012-07-13,LGA,DFW,11.5238095238,8.582651382989999,81.0,2012-04-23,11.157526802732255,2012,13,15534,11.22139005929782,11.11761174600949,10.985364033491773,87.099998,260828.0,14.45,6694600.0,1356.780029,3212930000.0
783,2011-12-20,LGA,CLT,10.2,7.178916499389999,71.0,2011-10-10,10.773446264218554,2011,20,15328,11.08030191144073,10.464456661769288,10.604161937131613,97.220001,242305.0,5.94,7030900.0,1241.300049,4055590000.0
784,2012-12-18,DFW,DEN,8.29411764706,5.542615649249999,58.0,2012-10-21,11.035014235874439,2012,18,15692,11.08030191144073,10.464456661769288,10.604161937131613,87.93,93130.0,12.95,5615000.0,1446.790039,4302240000.0
785,2011-12-09,MSP,ATL,10.7368421053,8.15026997006,75.0,2011-09-25,10.585135004760662,2011,9,15317,11.22139005929782,11.077289722291233,10.604161937131613,99.410004,318767.0,5.62,6149000.0,1255.189941,3830610000.0
786,2012-10-04,ATL,DEN,9.736842105260001,6.78103650929,68.0,2012-07-28,10.365238592134293,2012,4,15617,11.358502294210167,11.2101588870966,11.243521482329156,91.709999,291389.0,11.67,6893400.0,1461.400024,3615860000.0
787,2012-12-23,SFO,LAS,17.4848484848,12.005522719000002,122.0,2012-08-23,10.769626214381173,2012,23,15697,10.812631154580547,10.464456661769288,10.604161937131613,89.5880036,164864.2,13.366666666666667,2799333.333333333,1427.823364,2575693333.333333
788,2013-01-31,SFO,ORD,10.5789473684,9.28748135619,74.0,2012-11-18,11.719064740843187,2013,31,15736,11.358502294210167,10.82938677099014,10.834783842972453,97.489998,230630.0,14.28,4575800.0,1498.109985,3999880000.0
789,2012-08-04,DEN,SEA,14.5,9.78093383408,102.0,2012-04-24,10.410517930757084,2012,4,15556,9.963934488212162,11.040663264060587,11.094082010757203,91.666667,265980.0,10.863333333333333,4826466.666666667,1392.0699866666666,3541463333.333333
790,2012-11-05,LAX,DFW,14.518518518499999,10.4784407618,102.0,2012-07-26,11.548423678128142,2012,5,15649,11.316519450921993,11.170595240758693,10.939109824172244,85.650002,221397.0,12.64,4571300.0,1417.26001,2921040000.0
791,2011-11-20,ORD,PHL,12.625,8.86523498303,88.0,2011-08-24,11.179789926104196,2011,20,15298,10.812631154580547,11.160028368982363,10.939109824172244,97.08333333333331,299948.66666666674,4.306666666666667,5229766.666666667,1200.5366613333333,3975916666.6666665
792,2012-07-03,ATL,BOS,8.57894736842,6.26556541276,60.0,2012-05-04,10.916253991574973,2012,3,15524,11.08030191144073,10.32594916757868,10.985364033491773,84.906667,322274.66666666674,13.21,8305000.0,1374.02002,2116390000.0
793,2012-05-19,MIA,LGA,11.0952380952,8.93255149386,78.0,2012-03-02,10.972960051713835,2012,19,15479,9.963934488212162,11.359680195737026,11.218334523700626,91.84333533333331,176912.33333333337,10.276666666666667,9972300.0,1302.1433106666666,4270563333.3333335
794,2012-10-03,MSP,DEN,9.5,6.87065370638,66.0,2012-07-29,10.45641239986647,2012,3,15616,11.22214793333977,11.2101588870966,11.243521482329156,88.139999,339506.0,11.78,13775400.0,1450.98999,3531640000.0
795,2012-02-22,DTW,LGA,7.2,4.768947173419999,50.0,2012-01-03,10.590408816825693,2012,22,15392,11.22214793333977,10.950214127109582,10.92646600267858,106.279999,241329.0,7.7,5383700.0,1357.660034,3633710000.0
796,2012-12-17,ATL,PHL,7.117647058819999,5.06066143085,50.0,2012-10-28,11.263704615178002,2012,17,15691,11.316519450921993,10.464456661769288,10.604161937131613,87.199997,157226.0,12.79,7924700.0,1430.359985,3455610000.0
797,2012-05-09,SFO,DEN,9.666666666669999,7.29221986697,68.0,2012-03-02,10.822170916135342,2012,9,15469,11.22214793333977,11.132080604101953,11.218334523700626,96.809998,332865.0,10.79,6549600.0,1354.579956,4288540000.0
798,2012-08-09,DEN,SFO,11.217391304300001,9.57248197006,79.0,2012-05-22,10.822170916135342,2012,9,15561,11.358502294210167,11.097547276215913,11.094082010757203,93.360001,258637.0,10.05,5483200.0,1402.800049,3119610000.0
799,2012-07-29,DFW,DEN,9.65,6.200806399169999,68.0,2012-05-22,11.035014235874439,2012,29,15550,10.812631154580547,11.178833477337754,10.985364033491773,89.896665,197534.0,11.31,4850966.666666667,1385.5233563333334,3607710000.0
800,2012-12-19,SFO,JFK,17.5833333333,11.931650586300002,123.0,2012-08-18,12.18794616982222,2012,19,15693,11.22214793333977,10.464456661769288,10.604161937131613,89.510002,233083.0,13.48,9147700.0,1435.810059,3869800000.0
801,2012-11-18,DEN,MSP,9.8,6.54217089352,69.0,2012-09-10,10.456412399866473,2012,18,15662,10.812631154580547,11.160028368982363,10.939109824172244,88.40999866666668,255121.66666666663,11.966666666666667,4292666.666666667,1377.886678333333,3598503333.333333
802,2012-01-09,BOS,SFO,11.875,7.89778449947,83.0,2011-10-18,11.099965440200057,2012,9,15348,11.316519450921993,11.015053950391367,10.834783842972453,101.309998,311866.0,5.72,8029900.0,1280.699951,3371600000.0
803,2011-11-03,PHL,ORD,11.0454545455,7.4927092990899995,77.0,2011-08-18,11.179789926104196,2011,3,15281,11.358502294210167,10.878688529782359,10.939109824172244,94.07,299987.0,5.61,8596300.0,1261.150024,4849140000.0
804,2011-10-06,PHL,ORD,9.555555555560002,7.089530161339999,67.0,2011-07-31,11.179789926104196,2011,6,15253,11.358502294210167,11.2101588870966,11.243521482329156,82.589996,386089.0,5.35,5228300.0,1164.969971,5098330000.0
805,2012-10-31,ORD,DEN,10.1578947368,7.3956680856300006,71.0,2012-08-21,10.737025430423813,2012,31,15644,11.22214793333977,10.878688529782359,11.243521482329156,86.239998,212577.0,12.18,5144500.0,1412.160034,3577110000.0
806,2011-09-25,CLT,LGA,12.2608695652,8.57701681188,86.0,2011-07-01,10.773446264218553,2011,25,15242,10.812631154580547,11.334901909539196,11.163943762320724,80.109998,359637.0,6.33,7788133.333333332,1154.1099853333333,5055196666.666667
807,2011-10-21,ATL,LAX,10.0909090909,7.4444552130999995,71.0,2011-08-11,11.288425192131484,2011,21,15268,11.22139005929782,11.39059672860385,11.243521482329156,87.400002,296555.0,5.87,4973100.0,1238.25,4980770000.0
808,2012-05-27,DFW,DEN,11.9047619048,10.4254724685,83.0,2012-03-05,11.035014235874439,2012,27,15487,10.812631154580547,11.091591872232252,11.218334523700626,90.8100015,208241.5,12.46,7744450.0,1325.119995,3157150000.0
809,2011-12-29,ATL,SFO,11.15,8.86314070507,78.0,2011-10-12,10.46238205602205,2011,29,15337,11.358502294210167,9.832669288766573,10.604161937131613,99.650002,153915.0,5.23,3537100.0,1263.02002,2278130000.0
810,2012-06-11,MSP,ORD,13.5,11.053506231099998,94.0,2012-03-09,11.611103856380172,2012,11,15502,11.316519450921993,11.156063758332536,11.240980190844223,82.699997,343211.0,11.36,7708500.0,1308.930054,3537530000.0
811,2012-08-30,LAS,LAX,16.4375,10.5736663157,115.0,2012-05-07,11.431460433848352,2012,30,15582,11.358502294210167,10.791054695489867,11.094082010757203,94.620003,192455.0,10.4,5385700.0,1399.47998,2530280000.0
812,2011-12-28,ORD,BOS,10.8636363636,7.086509346539999,76.0,2011-10-13,11.650026639170001,2011,28,15336,11.22214793333977,9.832669288766573,10.604161937131613,99.360001,164655.0,5.19,6446000.0,1249.640015,2349980000.0
813,2012-12-17,ATL,SFO,8.0,5.960655313359999,56.0,2012-10-22,10.46238205602205,2012,17,15691,11.316519450921993,10.464456661769288,10.604161937131613,87.199997,157226.0,12.79,7924700.0,1430.359985,3455610000.0
814,2012-12-29,DEN,ORD,12.1818181818,9.72789980582,85.0,2012-10-05,10.737025430423813,2012,29,15703,9.963934488212162,9.832669288766573,10.604161937131613,91.140002,127424.33333333331,13.026666666666666,5176400.0,1410.350016333333,2685896666.6666665
815,2012-08-10,PHL,BOS,9.9375,8.33041615607,70.0,2012-06-01,10.54215955980349,2012,10,15562,11.22139005929782,11.097547276215913,11.094082010757203,92.870003,224512.0,10.07,6333900.0,1405.869995,2767980000.0
816,2013-02-17,DTW,ATL,9.1875,7.2223611097800005,64.0,2012-12-15,10.414952565561904,2013,17,15753,10.812631154580547,10.900269531282103,10.92646600267858,96.2600025,170949.5,14.38,13491200.0,1525.36499,3793710000.0
817,2012-02-14,LGA,DFW,10.0555555556,8.47468355975,70.0,2011-12-06,11.157526802732255,2012,14,15384,11.08030191144073,10.900269531282103,10.92646600267858,100.739998,314286.0,9.0,7077500.0,1350.5,3889520000.0
818,2011-10-15,LGA,MIA,13.2307692308,8.81502214317,93.0,2011-07-14,10.972960051713835,2011,15,15262,9.963934488212162,11.347075783287751,11.243521482329156,86.66000100000002,258996.66666666663,5.9766666666666675,6496200.0,1216.673299,4178026666.6666665
819,2012-04-17,BOS,PHL,11.4545454545,8.05769240704,80.0,2012-01-28,10.542159559803489,2012,17,15447,11.08030191144073,11.265280556839812,11.087010832810972,104.199997,244523.0,8.18,4940500.0,1390.780029,3456200000.0
820,2012-05-08,DEN,SEA,10.1,6.965327664489998,71.0,2012-02-27,10.410517930757084,2012,8,15468,11.08030191144073,11.132080604101953,11.218334523700626,97.010002,333767.0,11.02,7000900.0,1363.719971,4261670000.0
821,2012-12-07,EWR,BOS,11.5,10.5565702987,80.0,2012-09-18,10.538474148674156,2012,7,15681,11.22139005929782,11.077289722291233,10.604161937131613,85.93,244993.0,12.77,9250800.0,1418.069946,3125160000.0
822,2012-04-05,ORD,DTW,6.266666666669999,4.66700679033,44.0,2012-02-21,10.731197057171306,2012,5,15435,11.358502294210167,10.722627051315062,11.087010832810972,103.309998,242903.0,7.78,4947900.0,1398.079956,3303740000.0
823,2011-09-11,PHL,ORD,10.0,7.257180352360001,70.0,2011-07-03,11.179789926104196,2011,11,15228,10.812631154580547,11.049449450925882,11.163943762320724,87.873334,353126.0,4.906666666666666,7788500.0,1159.5900066666666,4974490000.0
824,2012-01-18,DFW,LAX,16.0,12.085804345,112.0,2011-09-28,11.548423678128142,2012,18,15357,11.22214793333977,10.92668554075603,10.834783842972453,100.589996,269387.0,6.04,4910900.0,1308.040039,4096160000.0
825,2011-12-11,ATL,DEN,11.2272727273,9.5365553239,79.0,2011-09-23,10.365238592134293,2011,11,15319,10.812631154580547,11.077289722291233,10.604161937131613,98.316666,292353.0,5.626666666666668,6296466.666666668,1242.709961,3677250000.0
826,2011-10-19,LGA,DFW,10.6666666667,7.377894912060001,75.0,2011-08-05,11.157526802732255,2011,19,15266,11.22214793333977,11.39059672860385,11.243521482329156,86.110001,112020.0,5.76,7317400.0,1209.880005,4846390000.0
827,2013-02-16,JFK,LAX,17.7272727273,12.3472484973,124.0,2012-10-15,13.011296273384216,2013,16,15752,9.963934488212162,10.900269531282103,10.92646600267858,96.06000175,197270.75,14.44,14559600.0,1522.5775145,3816110000.0
828,2012-07-31,DTW,LGA,8.555555555560002,6.56391402444,60.0,2012-06-01,10.590408816825693,2012,31,15552,11.08030191144073,11.040663264060587,10.985364033491773,88.059998,282851.0,11.46,6818400.0,1379.319946,3821570000.0
829,2013-02-27,DFW,LGA,7.8125,7.993486932080001,55.0,2013-01-03,11.157526802732253,2013,27,15763,11.22214793333977,10.957974283232332,10.92646600267858,92.760002,201512.0,13.41,7390500.0,1515.98999,3551850000.0
830,2012-09-10,MCO,EWR,13.166666666700001,9.49904648151,92.0,2012-06-10,10.675846252417372,2012,10,15593,11.316519450921993,11.28225526213691,11.163943762320724,96.540001,221996.0,12.0,9006400.0,1429.079956,3223670000.0
831,2012-03-23,ATL,SFO,12.6363636364,9.771413381930001,88.0,2011-12-26,10.46238205602205,2012,23,15422,11.22139005929782,11.156500327928116,10.946436196374783,106.870003,260269.0,7.55,4937700.0,1397.109985,3472950000.0
832,2012-12-13,ATL,ORD,11.1904761905,10.0030947592,78.0,2012-09-26,11.300291087291518,2012,13,15687,11.358502294210167,11.019252156189332,10.604161937131613,85.889999,228417.0,12.97,6238500.0,1419.449951,3349960000.0
833,2012-04-21,LAS,SFO,14.961538461500002,9.79583899104,105.0,2012-01-07,10.769626214381173,2012,21,15451,9.963934488212162,11.265280556839812,11.087010832810972,103.07000233333332,221594.0,9.236666666666666,13532166.666666664,1374.666666333333,3773833333.3333335
834,2013-02-15,ATL,ORD,9.46666666667,10.4667273277,66.0,2012-12-11,11.300291087291518,2013,15,15751,11.22139005929782,10.900269531282103,10.92646600267858,95.860001,223592.0,14.5,15628000.0,1519.790039,3838510000.0
835,2012-07-03,JFK,SFO,19.0263157895,11.9038645601,133.0,2012-02-21,12.18794616982222,2012,3,15524,11.08030191144073,10.32594916757868,10.985364033491773,84.906667,322274.66666666674,13.21,8305000.0,1374.02002,2116390000.0
836,2011-10-02,LAX,SEA,12.166666666700001,8.30749617837,85.0,2011-07-09,11.076071892066686,2011,2,15249,10.812631154580547,11.254785605103002,11.243521482329156,78.13999966666667,384507.0,4.92,11788233.333333336,1109.9600013333334,5252490000.0
837,2013-02-17,LAX,SEA,10.2727272727,7.38197172126,72.0,2012-12-07,11.076071892066686,2013,17,15753,10.812631154580547,10.900269531282103,10.92646600267858,96.2600025,170949.5,14.38,13491200.0,1525.36499,3793710000.0
838,2011-12-21,ORD,LAX,15.8064516129,11.973357520899999,111.0,2011-09-01,12.008992031240435,2011,21,15329,11.22214793333977,10.464456661769288,10.604161937131613,98.669998,219505.0,5.77,8144900.0,1243.719971,2959020000.0
839,2012-06-21,MCO,ATL,11.1304347826,8.433183092710001,78.0,2012-04-04,11.479754618699445,2012,21,15512,11.358502294210167,11.301741305265612,11.240980190844223,78.199997,376969.0,13.47,13129800.0,1325.51001,4094470000.0
840,2012-12-07,DEN,PHX,8.352941176469999,5.66724333859,58.0,2012-10-10,10.78956729812696,2012,7,15681,11.22139005929782,11.077289722291233,10.604161937131613,85.93,244993.0,12.77,9250800.0,1418.069946,3125160000.0
841,2011-10-19,ATL,EWR,8.11764705882,6.263808275930001,57.0,2011-08-23,10.729148967478128,2011,19,15266,11.22214793333977,11.39059672860385,11.243521482329156,86.110001,112020.0,5.76,7317400.0,1209.880005,4846390000.0
842,2012-10-20,PHX,DEN,8.0,5.72712842531,56.0,2012-08-25,10.78956729812696,2012,20,15633,9.963934488212162,11.39059672860385,11.243521482329156,89.610003,174338.66666666663,11.62,4097766.666666666,1433.399942666667,3655520000.0
