,DateOfDeparture,Departure,Arrival,WeeksToDeparture,std_wtd,Days_to_departure,DateBooked,route_mean,year,day,n_days,day_nb_mean,day_mean,week_mean,month_mean,oil_stock_price,oil_stock_volume,AAL_stock_price,AAL_stock_volume,SP_stock_price,SP_stock_volume
1120,2011-12-05,SFO,SEA,8.736842105260001,6.71517440216,61.0,2011-10-05,11.150830682408072,2011,5,15313,11.6051,11.316519450921993,11.077289722291233,10.604161937131613,100.989998,239380.0,5.12,7086700.0,1257.079956,4148060000.0
1121,2012-01-07,LGA,DFW,9.63157894737,6.82487709548,67.0,2011-11-01,11.157526802732255,2012,7,15346,10.4621,9.963934488212162,10.3432774396269,10.834783842972453,101.47666466666666,297594.0,5.64,8225300.0,1278.7733563333334,3561753333.333333
1122,2011-12-07,LAX,SEA,11.7272727273,8.61992055085,82.0,2011-09-16,11.076071892066686,2011,7,15315,11.1879,11.22214793333977,11.077289722291233,10.604161937131613,100.489998,330533.0,5.59,10016700.0,1261.01001,4160540000.0
1123,2012-05-16,DFW,SFO,10.714285714299999,7.766227251010001,75.0,2012-03-02,10.861924746306206,2012,16,15476,11.2374,11.22214793333977,11.359680195737026,11.218334523700626,92.809998,308371.0,11.13,7514900.0,1324.800049,4280420000.0
1124,2011-11-04,MIA,LGA,13.64,9.66040026776,95.0,2011-08-01,10.972960051713835,2011,4,15282,11.1477,11.22139005929782,10.878688529782359,10.939109824172244,94.260002,295457.0,5.5,6493300.0,1253.22998,3830650000.0
1125,2012-03-25,LAX,DEN,12.090909090899999,9.846000352619999,85.0,2011-12-31,11.049831201351187,2012,25,15424,10.9493,10.812631154580547,11.156500327928116,10.946436196374783,106.97666699999999,194940.3333333333,7.67,5748366.666666668,1410.043335,3542283333.333333
1126,2013-02-15,CLT,LGA,9.0625,7.07548584904,63.0,2012-12-14,10.773446264218553,2013,15,15751,11.1208,11.22139005929782,10.900269531282103,10.92646600267858,95.860001,223592.0,14.5,15628000.0,1519.790039,3838510000.0
1127,2012-06-24,PHL,MCO,16.5625,11.276402709400001,116.0,2012-02-29,10.479094864194792,2012,24,15515,11.1801,10.812631154580547,11.301741305265612,11.240980190844223,79.39333333333333,263744.0,12.823333333333334,8810300.0,1320.8199873333333,4091710000.0
1128,2013-01-01,ATL,DTW,11.15,8.46214480713,78.0,2012-10-15,10.414952565561904,2013,1,15706,9.606,11.08030191144073,10.3432774396269,10.834783842972453,92.4700015,161695.0,13.74,6833800.0,1444.3049925,3703465000.0
1129,2012-12-10,SFO,LAS,16.2307692308,13.0546779119,114.0,2012-08-18,10.769626214381173,2012,10,15684,10.8948,11.316519450921993,11.019252156189332,10.604161937131613,85.559998,211603.0,12.78,4620200.0,1418.550049,2999430000.0
1130,2011-12-08,JFK,LAS,10.9,8.601713415610002,76.0,2011-09-23,10.801480383750052,2011,8,15316,10.5214,11.358502294210167,11.077289722291233,10.604161937131613,98.339996,340677.0,5.34,6581700.0,1234.349976,4298370000.0
1131,2012-05-11,SFO,ORD,12.88,8.77648373021,90.0,2012-02-11,11.719064740843187,2012,11,15471,11.7834,11.22139005929782,11.132080604101953,11.218334523700626,96.129997,260539.0,11.32,8392100.0,1353.390015,3869070000.0
1132,2012-01-18,LAX,SFO,12.96,8.89981273211,91.0,2011-10-19,12.447482258556876,2012,18,15357,11.3173,11.22214793333977,10.92668554075603,10.834783842972453,100.589996,269387.0,6.04,4910900.0,1308.040039,4096160000.0
1133,2011-12-24,DEN,SEA,12.3913043478,8.83041814327,87.0,2011-09-28,10.410517930757084,2011,24,15332,9.0941,9.963934488212162,10.464456661769288,10.604161937131613,100.094999,102512.0,5.565,4735225.0,1265.3549805,2208020000.0
1134,2012-09-21,EWR,ATL,9.21052631579,6.04224891326,64.0,2012-07-19,10.729148967478128,2012,21,15604,11.6427,11.22139005929782,11.334901909539196,11.163943762320724,92.889999,181036.0,10.67,6524500.0,1460.150024,4833870000.0
1135,2012-08-31,CLT,ATL,9.944444444439998,9.594558643080001,70.0,2012-06-22,10.31308568734471,2012,31,15583,10.9923,11.22139005929782,10.791054695489867,11.094082010757203,96.470001,249063.0,10.66,6248300.0,1406.579956,2938250000.0
1136,2012-10-15,BOS,ORD,11.8095238095,9.84184458127,83.0,2012-07-24,11.650026639170001,2012,15,15628,11.0417,11.316519450921993,11.39059672860385,11.243521482329156,91.849998,269016.0,11.42,3734800.0,1440.130005,3483810000.0
1137,2011-09-17,DEN,SEA,10.6,7.49315477093,74.0,2011-07-05,10.410517930757084,2011,17,15234,10.9956,9.963934488212162,11.28225526213691,11.163943762320724,87.206665,184715.0,5.873333333333332,4440733.333333333,1212.036662,4917323333.333333
1138,2012-10-26,LAS,JFK,16.3529411765,11.472978406300001,114.0,2012-07-04,10.801480383750057,2012,26,15639,11.4848,11.22139005929782,11.265915207985424,11.243521482329156,86.279999,212378.0,11.92,5664500.0,1411.939941,3284910000.0
1139,2011-09-18,ORD,PHL,11.6086956522,7.826174790900001,81.0,2011-06-29,11.179789926104196,2011,18,15235,11.4615,10.812631154580547,11.28225526213691,11.163943762320724,86.45333099999998,158468.0,5.836666666666668,4294866.666666667,1208.063314,4585756666.666667
1140,2012-03-18,ORD,LGA,14.851851851900001,12.5351926244,104.0,2011-12-05,12.764698391986366,2012,18,15417,11.2189,10.812631154580547,11.11947253078815,10.946436196374783,107.74666333333332,137899.33333333337,7.176666666666668,5160633.333333333,1407.890014666667,4343030000.0
1141,2011-12-24,SEA,ORD,12.0454545455,9.95933289374,84.0,2011-10-01,10.503372503792876,2011,24,15332,9.0941,9.963934488212162,10.464456661769288,10.604161937131613,100.094999,102512.0,5.565,4735225.0,1265.3549805,2208020000.0
1142,2012-03-13,ORD,ATL,8.70588235294,8.106823560139999,61.0,2012-01-12,11.300291087291518,2012,13,15412,11.161,11.08030191144073,11.11947253078815,10.946436196374783,106.709999,282350.0,6.96,5909600.0,1395.949951,4386470000.0
1143,2012-08-16,EWR,ATL,10.9047619048,7.719486782839999,76.0,2012-06-01,10.729148967478128,2012,16,15568,11.6079,11.358502294210167,11.065551587916083,11.094082010757203,95.599998,212628.0,9.91,7958300.0,1415.51001,3114100000.0
1144,2013-01-24,SEA,SFO,10.1666666667,7.57899574288,71.0,2012-11-14,11.150830682408078,2013,24,15729,11.0657,11.358502294210167,10.81796674591105,10.834783842972453,95.949997,232035.0,14.67,7112300.0,1494.819946,3699430000.0
1145,2011-09-06,BOS,ATL,10.782608695699999,7.85641904166,75.0,2011-06-23,10.916253991574973,2011,6,15223,11.4208,11.08030191144073,11.049449450925882,11.163943762320724,86.019997,316166.0,5.04,5262600.0,1165.23999,5103980000.0
1146,2012-12-11,DEN,LAS,14.357142857100001,11.3634054811,100.0,2012-09-02,10.451325875925932,2012,11,15685,10.9195,11.08030191144073,11.019252156189332,10.604161937131613,85.790001,217859.0,12.88,6704500.0,1427.839966,3650230000.0
1147,2012-01-06,PHL,DFW,6.92857142857,4.8272350058999995,48.0,2011-11-19,10.201987103765553,2012,6,15345,10.6799,11.22139005929782,10.3432774396269,10.834783842972453,101.559998,290458.0,5.6,8323000.0,1277.810059,3656830000.0
1148,2012-05-19,DFW,LGA,10.5789473684,8.75160803938,74.0,2012-03-06,11.157526802732253,2012,19,15479,10.5892,9.963934488212162,11.359680195737026,11.218334523700626,91.84333533333331,176912.33333333337,10.276666666666667,9972300.0,1302.1433106666666,4270563333.3333335
1149,2012-02-07,JFK,SFO,11.043478260899999,8.46639485833,77.0,2011-11-22,12.18794616982222,2012,7,15377,11.3052,11.08030191144073,11.00443131601537,10.92646600267858,98.410004,415728.0,9.24,5481200.0,1347.050049,3742460000.0
1150,2011-10-03,ORD,SFO,14.0714285714,9.0877555858,98.0,2011-06-27,11.719064740843187,2011,3,15250,11.5622,11.316519450921993,11.2101588870966,11.243521482329156,77.610001,392782.0,4.63,13467600.0,1099.22998,5670340000.0
1151,2012-04-01,DFW,BOS,8.95,6.660764931569999,63.0,2012-01-29,10.296316064145405,2012,1,15431,10.8959,10.812631154580547,11.075628784858011,11.087010832810972,104.49333433333334,266783.0,7.51,7149800.0,1415.516683,3606970000.0
1152,2012-12-11,SEA,ORD,12.1052631579,10.9132678518,85.0,2012-09-17,10.503372503792876,2012,11,15685,10.9195,11.08030191144073,11.019252156189332,10.604161937131613,85.790001,217859.0,12.88,6704500.0,1427.839966,3650230000.0
1153,2012-12-10,MIA,JFK,16.3,12.6495195493,114.0,2012-08-18,10.363358350662882,2012,10,15684,10.8948,11.316519450921993,11.019252156189332,10.604161937131613,85.559998,211603.0,12.78,4620200.0,1418.550049,2999430000.0
1154,2012-10-24,ATL,MIA,15.448275862100001,11.293443758299999,108.0,2012-07-08,10.567745542102287,2012,24,15637,11.6135,11.22214793333977,11.265915207985424,11.243521482329156,85.730003,298160.0,12.37,11283300.0,1408.75,3385970000.0
1155,2011-10-13,ORD,LGA,11.625,8.621573043189999,81.0,2011-07-24,12.764698391986366,2011,13,15260,10.7193,11.358502294210167,11.347075783287751,11.243521482329156,84.230003,360268.0,6.3,6077700.0,1203.660034,4436270000.0
1156,2011-12-12,DEN,DFW,8.833333333330001,5.863646727180001,62.0,2011-10-11,11.035014235874439,2011,12,15320,11.4527,11.316519450921993,11.019252156189332,10.604161937131613,97.769997,279146.0,5.63,6370200.0,1236.469971,3600570000.0
1157,2012-03-02,EWR,BOS,6.8571428571399995,6.0999009179499994,48.0,2012-01-14,10.538474148674156,2012,2,15401,10.1307,11.22139005929782,10.957974283232332,10.946436196374783,106.699997,299664.0,7.63,7752700.0,1369.630005,3283490000.0
1158,2012-07-15,PHL,MCO,14.482758620699999,9.50045370967,101.0,2012-04-05,10.479094864194792,2012,15,15536,11.0841,10.812631154580547,11.11761174600949,10.985364033491773,87.986666,235692.0,14.21,8345866.666666668,1354.6866863333332,2979456666.6666665
1159,2013-01-28,JFK,LAS,12.2272727273,10.118026431799999,86.0,2012-11-03,10.801480383750052,2013,28,15733,10.4823,11.316519450921993,10.82938677099014,10.834783842972453,96.440002,167186.0,15.03,6544500.0,1500.180054,3388540000.0
1160,2012-11-04,DTW,ATL,10.1875,9.093724942689999,71.0,2012-08-25,10.414952565561904,2012,4,15648,11.1477,10.812631154580547,10.878688529782359,10.939109824172244,85.38666833333333,246701.66666666663,12.603333333333332,4652033.333333333,1416.239990333333,3191520000.0
1161,2012-08-01,ORD,DTW,10.65,9.83696037776,75.0,2012-05-18,10.731197057171306,2012,1,15553,11.4281,11.22214793333977,11.040663264060587,11.094082010757203,88.910004,281204.0,10.83,8123600.0,1375.319946,4440920000.0
1162,2012-05-20,ATL,MCO,16.7647058824,11.8987109654,117.0,2012-01-24,11.479754618699445,2012,20,15480,11.276,10.812631154580547,11.359680195737026,11.218334523700626,92.20666766666666,142075.6666666667,10.493333333333334,9131200.0,1309.0666503333334,4028656666.6666665
1163,2013-02-21,SEA,LAX,10.3333333333,7.98528057631,72.0,2012-12-11,11.076071892066686,2013,21,15757,11.3304,11.358502294210167,10.950214127109582,10.92646600267858,92.839996,286434.0,13.37,11922100.0,1502.420044,4274600000.0
1164,2012-07-16,DEN,LAS,12.2608695652,7.206167757899999,86.0,2012-04-21,10.451325875925932,2012,16,15537,11.5495,11.316519450921993,11.270802398154027,10.985364033491773,88.43,223124.0,14.09,9171500.0,1353.640015,2862720000.0
1165,2012-03-25,SFO,BOS,10.909090909100001,7.2236983728399995,76.0,2012-01-09,11.099965440200052,2012,25,15424,10.9493,10.812631154580547,11.156500327928116,10.946436196374783,106.97666699999999,194940.3333333333,7.67,5748366.666666668,1410.043335,3542283333.333333
1166,2011-12-17,ORD,PHX,10.285714285700001,6.6644043780599995,72.0,2011-10-06,10.420333156365,2011,17,15325,10.608,9.963934488212162,11.019252156189332,10.604161937131613,93.646665,175449.66666666663,6.0633333333333335,12797733.333333336,1214.8900146666667,4783806666.666667
1167,2012-01-18,DEN,ORD,8.125,5.414486740830001,57.0,2011-11-22,10.737025430423813,2012,18,15357,11.3173,11.22214793333977,10.92668554075603,10.834783842972453,100.589996,269387.0,6.04,4910900.0,1308.040039,4096160000.0
1168,2011-09-17,ORD,DTW,8.0625,5.650589939700001,56.0,2011-07-23,10.731197057171306,2011,17,15234,10.9956,9.963934488212162,11.28225526213691,11.163943762320724,87.206665,184715.0,5.873333333333332,4440733.333333333,1212.036662,4917323333.333333
1169,2012-02-08,LGA,ATL,5.6428571428600005,4.19903180887,40.0,2011-12-30,12.079662364900178,2012,8,15378,10.9731,11.22214793333977,11.00443131601537,10.92646600267858,98.709999,364737.0,9.1,6540500.0,1349.959961,4096730000.0
1170,2012-07-11,DEN,SEA,14.517241379300001,9.31059569084,102.0,2012-03-31,10.410517930757084,2012,11,15532,11.4808,11.22214793333977,11.11761174600949,10.985364033491773,85.809998,307821.0,14.12,9101100.0,1341.449951,3426290000.0
1171,2012-11-08,BOS,EWR,8.3125,6.18297393385,58.0,2012-09-11,10.538474148674158,2012,8,15652,11.308,11.358502294210167,11.170595240758693,10.939109824172244,85.089996,296599.0,13.02,10188000.0,1377.51001,3779520000.0
1172,2012-01-08,MSP,ORD,9.7,6.2752647249699995,68.0,2011-11-01,11.611103856380172,2012,8,15347,10.8922,10.812631154580547,10.3432774396269,10.834783842972453,101.39333133333332,304730.0,5.68,8127600.0,1279.7366536666666,3466676666.6666665
1173,2013-03-05,PHL,ORD,4.63636363636,4.24906406807,32.0,2013-02-01,11.179789926104196,2013,5,15769,10.6809,11.08030191144073,10.798397162846332,10.946436196374783,90.82,209874.0,14.05,7676100.0,1539.790039,3610690000.0
1174,2013-02-13,DFW,SFO,12.0555555556,11.9532039624,84.0,2012-11-21,10.861924746306206,2013,13,15749,11.2219,11.22214793333977,10.900269531282103,10.92646600267858,97.010002,246437.0,14.66,10259500.0,1520.329956,3385880000.0
1175,2012-03-25,DFW,LAS,10.2380952381,6.57194614939,72.0,2012-01-13,10.260361637978237,2012,25,15424,10.9493,10.812631154580547,11.156500327928116,10.946436196374783,106.97666699999999,194940.3333333333,7.67,5748366.666666668,1410.043335,3542283333.333333
1176,2012-10-20,LAX,LAS,17.75,13.4859544617,124.0,2012-06-18,11.43146043384835,2012,20,15633,11.2386,9.963934488212162,11.39059672860385,11.243521482329156,89.610003,174338.66666666663,11.62,4097766.666666666,1433.399942666667,3655520000.0
1177,2011-10-07,EWR,ORD,10.8636363636,8.75211786367,76.0,2011-07-23,11.35668269301411,2011,7,15254,11.1171,11.22139005929782,11.2101588870966,11.243521482329156,82.980003,377540.0,5.21,6088300.0,1155.459961,5580380000.0
1178,2012-09-27,LAS,JFK,20.119047619,12.961862221199999,141.0,2012-05-09,10.801480383750057,2012,27,15610,11.5563,11.358502294210167,11.254785605103002,11.163943762320724,91.849998,237289.0,10.36,4036000.0,1447.150024,3150330000.0
1179,2012-09-01,ORD,LAX,14.296296296300001,9.97618246246,100.0,2012-05-24,12.008992031240435,2012,1,15584,10.7111,9.963934488212162,10.791054695489867,11.163943762320724,96.1775015,250834.0,10.6075,5864575.0,1406.16995225,3003765000.0
1180,2012-04-29,ATL,LGA,12.708333333299999,10.560299595,89.0,2012-01-31,12.079662364900178,2012,29,15459,10.9652,10.812631154580547,11.1834479631972,11.087010832810972,104.890002,201670.0,10.276666666666667,9501766.666666666,1399.7266843333334,3597950000.0
1181,2012-09-30,DEN,SFO,13.3846153846,9.161121866130001,94.0,2012-06-28,10.822170916135342,2012,30,15613,11.4238,10.812631154580547,11.254785605103002,11.163943762320724,92.383336,214068.3333333333,10.653333333333334,5548200.0,1443.216674666667,3506463333.333333
1182,2012-08-10,ATL,PHL,7.92857142857,7.76049448974,55.0,2012-06-16,11.263704615178002,2012,10,15562,11.1013,11.22139005929782,11.097547276215913,11.094082010757203,92.870003,224512.0,10.07,6333900.0,1405.869995,2767980000.0
1183,2011-12-12,MIA,ATL,14.0,9.66755079953,98.0,2011-09-05,10.567745542102283,2011,12,15320,11.4527,11.316519450921993,11.019252156189332,10.604161937131613,97.769997,279146.0,5.63,6370200.0,1236.469971,3600570000.0
1184,2012-09-08,DFW,DEN,10.7368421053,8.40530325491,75.0,2012-06-25,11.035014235874439,2012,8,15591,10.6702,9.963934488212162,11.049449450925882,11.163943762320724,96.459999,269349.33333333326,12.093333333333335,8961533.333333334,1434.973348,3552970000.0
1185,2012-08-30,DFW,PHL,9.86666666667,11.344392363399999,69.0,2012-06-22,10.201987103765548,2012,30,15582,11.2852,11.358502294210167,10.791054695489867,11.094082010757203,94.620003,192455.0,10.4,5385700.0,1399.47998,2530280000.0
1186,2012-07-22,DEN,SFO,13.24,9.56678280998,93.0,2012-04-20,10.822170916135342,2012,22,15543,11.2124,10.812631154580547,11.270802398154027,10.985364033491773,89.24000000000002,276627.33333333326,12.056666666666667,9353000.0,1354.5666913333332,3786460000.0
1187,2012-03-13,ORD,BOS,11.090909090899999,7.50180353495,78.0,2011-12-26,11.650026639170001,2012,13,15412,11.161,11.08030191144073,11.11947253078815,10.946436196374783,106.709999,282350.0,6.96,5909600.0,1395.949951,4386470000.0
1188,2012-10-27,BOS,ORD,12.782608695699999,10.757477406800001,89.0,2012-07-30,11.650026639170001,2012,27,15640,10.9136,9.963934488212162,11.265915207985424,11.243521482329156,86.2719988,212417.8,11.972000000000001,5560500.0,1411.9839596000004,3343350000.0
1189,2012-08-20,MIA,ATL,16.821428571400002,12.9958784675,118.0,2012-04-24,10.567745542102283,2012,20,15572,11.6369,11.316519450921993,11.083618439925203,11.094082010757203,95.970001,113309.0,10.59,7545600.0,1418.130005,2766320000.0
1190,2011-10-13,MCO,EWR,15.066666666700002,9.56982806509,105.0,2011-06-30,10.675846252417372,2011,13,15260,10.7193,11.358502294210167,11.347075783287751,11.243521482329156,84.230003,360268.0,6.3,6077700.0,1203.660034,4436270000.0
1191,2012-01-28,DFW,ORD,10.05,7.1338702864,70.0,2011-11-19,11.919009854416485,2012,28,15367,10.4823,9.963934488212162,10.81796674591105,10.834783842972453,99.29999833333332,240913.66666666663,8.293333333333333,11140233.333333334,1315.2233073333334,3891256666.6666665
1192,2012-12-16,PHL,MCO,18.4848484848,13.423675940599999,129.0,2012-08-09,10.479094864194792,2012,16,15690,10.9774,10.812631154580547,11.019252156189332,10.604161937131613,87.04333233333332,177572.33333333337,12.803333333333333,6692066.666666666,1424.766642,3373796666.6666665
1193,2012-04-15,BOS,EWR,8.352941176469999,5.66724333859,58.0,2012-02-17,10.538474148674158,2012,15,15445,11.1673,10.812631154580547,11.141996627758898,11.087010832810972,102.89666733333334,265725.66666666674,8.033333333333333,6226400.0,1369.7999673333334,3593573333.333333
1194,2012-04-04,BOS,PHL,8.72727272727,13.4691566855,61.0,2012-02-03,10.542159559803489,2012,4,15434,11.2441,11.22214793333977,10.722627051315062,11.087010832810972,101.470001,300729.0,7.86,8786400.0,1398.959961,3938290000.0
1195,2012-01-27,LAX,ORD,12.84,8.81608378666,90.0,2011-10-29,12.008992031240435,2012,27,15366,11.1344,11.22139005929782,10.81796674591105,10.834783842972453,99.559998,253456.0,8.18,10372800.0,1316.329956,4007380000.0
1196,2011-11-11,DTW,LGA,9.42105263158,6.56011339226,66.0,2011-09-06,10.590408816825693,2011,11,15289,11.2341,11.22139005929782,11.170595240758693,10.939109824172244,98.989998,282786.0,5.01,5658900.0,1263.849976,3370180000.0
1197,2012-06-08,MSP,ATL,16.3461538462,12.8434958098,114.0,2012-02-15,10.585135004760662,2012,8,15499,11.0361,11.22139005929782,11.323585390443986,11.240980190844223,84.099998,304641.0,12.15,9863800.0,1325.660034,3497190000.0
1198,2011-09-12,LAS,LAX,12.9285714286,8.74294878397,91.0,2011-06-13,11.431460433848352,2011,12,15229,11.5614,11.316519450921993,11.28225526213691,11.163943762320724,88.190002,355070.0,4.85,8533800.0,1162.27002,5168550000.0
1199,2012-07-28,LGA,BOS,5.923076923080001,4.87273944959,41.0,2012-06-17,11.168998167620973,2012,28,15549,10.4293,9.963934488212162,11.178833477337754,10.985364033491773,90.01333100000002,203973.0,11.33,5347833.333333333,1385.7466636666666,4003360000.0
1200,2012-04-07,SEA,SFO,9.555555555560002,7.50076248847,67.0,2012-01-31,11.150830682408078,2012,7,15437,9.5555,9.963934488212162,10.722627051315062,11.087010832810972,102.8849985,224413.5,7.7650000000000015,4561150.0,1390.1399535,3386360000.0
