,AirPort,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity,Mean Humidity,Min Humidity,Max Sea Level PressurehPa,Mean Sea Level PressurehPa,Min Sea Level PressurehPa,Max VisibilityKm,Mean VisibilityKm,Min VisibilitykM,Max Wind SpeedKm/h,Mean Wind SpeedKm/h,CloudCover,WindDirDegrees,DateOfDeparture,LoadFactorDomestic,PassengersDomestic,year,month,day,weekday,week,n_days,oil_stock_price,oil_stock_volume,AAL_stock_price,AAL_stock_volume,SP_stock_price,SP_stock_volume,latitude_deg,longitude_deg,state,pop2010
2158,DFW,4,2,-1,-2,-4,-7,75,66,56,1024,1023,1021,16,12,2,29,19,7,10,2013-01-15,77.1,1994045,2013,1,15,1,3,15720,93.279999,248136.0,14.31,7384900.0,1472.339966,3135350000.0,32.89680099487305,-97.03800201416016,TX,1200370.0
2159,DFW,9,3,-3,-6,-8,-11,63,45,26,1026,1024,1022,16,16,16,23,10,2,302,2013-01-16,77.1,1994045,2013,1,16,2,3,15721,94.239998,241531.0,14.63,4263600.0,1472.630005,3384080000.0,32.89680099487305,-97.03800201416016,TX,1200370.0
2160,DFW,16,9,1,-1,-2,-7,70,50,29,1032,1029,1024,16,16,16,26,13,0,341,2013-01-17,77.1,1994045,2013,1,17,3,3,15722,95.489998,178285.0,14.48,4675000.0,1480.939941,3706710000.0,32.89680099487305,-97.03800201416016,TX,1200370.0
2161,DFW,17,8,-1,1,0,-3,85,58,30,1033,1029,1025,16,16,16,27,11,0,176,2013-01-18,77.1,1994045,2013,1,18,4,3,15723,95.559998,118549.0,14.44,5297400.0,1485.97998,3795740000.0,32.89680099487305,-97.03800201416016,TX,1200370.0
2162,DFW,19,12,4,6,4,1,85,63,40,1024,1023,1020,16,16,16,32,16,4,173,2013-01-19,77.1,1994045,2013,1,19,5,3,15724,95.729998,148009.5,14.5425,5603225.0,1487.62499975,3739542500.0,32.89680099487305,-97.03800201416016,TX,1200370.0
2163,DFW,21,12,3,7,4,2,89,61,33,1023,1021,1018,16,15,11,21,5,0,155,2013-01-20,77.1,1994045,2013,1,20,6,3,15725,95.899998,177470.0,14.645,5909050.0,1489.2700195,3683345000.0,32.89680099487305,-97.03800201416016,TX,1200370.0
2164,DFW,13,9,4,4,-2,-5,83,59,35,1026,1023,1020,16,16,16,34,16,1,360,2013-01-21,77.1,1994045,2013,1,21,0,4,15726,96.069998,206930.5,14.747499999999999,6214875.0,1490.91503925,3627147500.0,32.89680099487305,-97.03800201416016,TX,1200370.0
2165,DFW,19,11,2,8,3,-4,77,61,44,1026,1024,1022,16,16,16,21,9,2,143,2013-01-22,77.1,1994045,2013,1,22,1,4,15727,96.239998,236391.0,14.85,6520700.0,1492.560059,3570950000.0,32.89680099487305,-97.03800201416016,TX,1200370.0
2166,DFW,24,16,8,12,10,7,86,66,46,1024,1022,1020,16,16,13,34,17,2,192,2013-01-23,77.1,1994045,2013,1,23,2,4,15728,95.230003,318008.0,15.07,15854900.0,1494.810059,3552010000.0,32.89680099487305,-97.03800201416016,TX,1200370.0
2167,DFW,26,18,10,13,11,6,96,71,45,1022,1019,1016,16,15,8,19,11,3,194,2013-01-24,77.1,1994045,2013,1,24,3,4,15729,95.949997,232035.0,14.67,7112300.0,1494.819946,3699430000.0,32.89680099487305,-97.03800201416016,TX,1200370.0
2168,DFW,12,9,7,9,6,2,93,77,61,1023,1020,1017,16,9,0,29,15,8,348,2013-01-25,77.1,1994045,2013,1,25,4,4,15730,95.879997,184873.0,14.97,8381900.0,1502.959961,3476290000.0,32.89680099487305,-97.03800201416016,TX,1200370.0
2169,DFW,12,10,7,9,7,3,100,83,66,1023,1021,1019,16,8,0,21,9,8,66,2013-01-26,77.1,1994045,2013,1,26,5,4,15731,96.06666533333333,178977.33333333334,14.99,7769433.333333333,1502.0333253333333,3447040000.0,32.89680099487305,-97.03800201416016,TX,1200370.0
2170,DFW,24,17,9,17,13,9,100,77,53,1019,1016,1012,16,8,0,42,21,7,152,2013-01-27,77.1,1994045,2013,1,27,6,4,15732,96.25333366666668,173081.66666666666,15.01,7156966.666666667,1501.1066896666666,3417790000.0,32.89680099487305,-97.03800201416016,TX,1200370.0
2171,DFW,26,23,19,18,17,16,87,71,54,1015,1012,1009,16,16,11,50,28,7,174,2013-01-28,77.1,1994045,2013,1,28,0,5,15733,96.440002,167186.0,15.03,6544500.0,1500.180054,3388540000.0,32.89680099487305,-97.03800201416016,TX,1200370.0
2172,DFW,27,19,12,18,14,-2,84,60,36,1010,1003,996,16,14,2,58,30,8,208,2013-01-29,77.1,1994045,2013,1,29,1,5,15734,97.57,252931.0,14.42,10258600.0,1507.839966,3949640000.0,32.89680099487305,-97.03800201416016,TX,1200370.0
2173,DFW,13,8,4,2,-4,-8,65,46,26,1020,1014,1005,16,16,10,52,27,3,293,2013-01-30,77.1,1994045,2013,1,30,2,5,15735,97.940002,211277.0,14.3,4873200.0,1501.959961,3726810000.0,32.89680099487305,-97.03800201416016,TX,1200370.0
2174,DFW,21,10,-1,-1,-5,-8,69,42,15,1027,1021,1019,16,16,16,47,20,3,217,2013-01-31,77.1,1994045,2013,1,31,3,5,15736,97.489998,230630.0,14.28,4575800.0,1498.109985,3999880000.0,32.89680099487305,-97.03800201416016,TX,1200370.0
2175,DFW,15,7,-2,2,-4,-9,58,45,32,1029,1025,1021,16,16,16,32,14,3,88,2013-02-01,79.54,1912274,2013,2,1,4,5,15737,97.769997,270275.0,14.12,5308600.0,1513.170044,3836320000.0,32.89680099487305,-97.03800201416016,TX,1200370.0
2176,DFW,19,13,7,6,2,-1,83,55,26,1026,1023,1020,16,16,16,27,16,2,316,2013-02-02,79.54,1912274,2013,2,2,5,5,15738,97.236664,245841.66666666666,14.076666666666666,5019400.0,1507.3500163333333,3687546666.6666665,32.89680099487305,-97.03800201416016,TX,1200370.0
2177,DFW,21,12,3,3,-2,-5,76,47,17,1026,1022,1015,16,16,16,27,12,6,184,2013-02-03,79.54,1912274,2013,2,3,6,5,15739,96.70333099999999,221408.33333333334,14.033333333333333,4730200.0,1501.5299886666667,3538773333.3333335,32.89680099487305,-97.03800201416016,TX,1200370.0
2178,DFW,23,18,12,12,9,-3,86,57,28,1014,1011,1008,16,16,16,35,18,5,160,2013-02-04,79.54,1912274,2013,2,4,0,6,15740,96.16999799999999,196975.0,13.99,4441000.0,1495.709961,3390000000.0,32.89680099487305,-97.03800201416016,TX,1200370.0
2179,DFW,19,17,14,14,13,12,100,87,73,1016,1014,1011,16,8,0,21,11,7,65,2013-02-05,79.54,1912274,2013,2,5,1,6,15741,96.639999,188841.0,14.09,4175900.0,1511.290039,3618360000.0,32.89680099487305,-97.03800201416016,TX,1200370.0
2180,DFW,24,18,12,16,13,11,97,72,46,1016,1014,1010,16,9,1,34,18,7,131,2013-02-06,79.54,1912274,2013,2,6,2,6,15742,96.620003,282803.0,14.56,5239800.0,1512.119995,3611570000.0,32.89680099487305,-97.03800201416016,TX,1200370.0
2181,DFW,27,19,12,14,11,3,84,54,24,1020,1012,1008,16,14,2,48,27,5,214,2013-02-07,79.54,1912274,2013,2,7,3,6,15743,95.83000200000001,275474.0,15.11,16835700.0,1509.390015,3614580000.0,32.89680099487305,-97.03800201416016,TX,1200370.0
2182,DFW,18,12,5,6,-1,-8,76,47,17,1024,1022,1020,16,16,16,29,14,3,34,2013-02-08,79.54,1912274,2013,2,8,4,6,15744,95.720001,229242.0,14.75,8407500.0,1517.930054,2986150000.0,32.89680099487305,-97.03800201416016,TX,1200370.0
2183,DFW,15,12,8,14,8,2,93,73,52,1019,1014,1006,16,11,2,39,22,8,134,2013-02-09,79.54,1912274,2013,2,9,5,6,15745,96.156667,247480.0,14.653333333333334,8565666.666666666,1517.6233726666667,2885466666.6666665,32.89680099487305,-97.03800201416016,TX,1200370.0
2184,DFW,21,14,8,17,3,-7,97,57,16,1016,1009,1004,16,13,1,58,18,6,258,2013-02-10,79.54,1912274,2013,2,10,6,6,15746,96.593333,265718.0,14.556666666666667,8723833.333333334,1517.3166913333332,2784783333.3333335,32.89680099487305,-97.03800201416016,TX,1200370.0
2185,DFW,13,11,7,3,0,-3,66,51,35,1021,1019,1015,16,16,16,32,17,7,68,2013-02-11,79.54,1912274,2013,2,11,0,7,15747,97.029999,283956.0,14.46,8882000.0,1517.01001,2684100000.0,32.89680099487305,-97.03800201416016,TX,1200370.0
2186,DFW,9,7,5,7,6,3,93,82,71,1017,1013,1011,16,13,2,39,16,8,351,2013-02-12,79.54,1912274,2013,2,12,1,7,15748,97.510002,239796.0,14.27,8126000.0,1519.430054,3414370000.0,32.89680099487305,-97.03800201416016,TX,1200370.0
2187,DFW,15,9,4,2,1,-2,85,59,33,1021,1018,1016,16,16,16,34,14,4,295,2013-02-13,79.54,1912274,2013,2,13,2,7,15749,97.010002,246437.0,14.66,10259500.0,1520.329956,3385880000.0,32.89680099487305,-97.03800201416016,TX,1200370.0
2188,DFW,21,12,2,3,1,-3,92,56,20,1019,1017,1015,16,16,16,23,9,0,189,2013-02-14,79.54,1912274,2013,2,14,3,7,15750,97.309998,174599.0,13.99,31879900.0,1521.380005,3759740000.0,32.89680099487305,-97.03800201416016,TX,1200370.0
2189,DFW,11,7,3,3,-3,-9,61,44,26,1029,1026,1020,16,16,16,40,24,5,3,2013-02-15,79.54,1912274,2013,2,15,4,7,15751,95.860001,223592.0,14.5,15628000.0,1519.790039,3838510000.0,32.89680099487305,-97.03800201416016,TX,1200370.0
2190,DFW,13,6,-1,-2,-4,-7,64,45,26,1030,1026,1022,16,16,16,16,10,0,272,2013-02-16,79.54,1912274,2013,2,16,5,7,15752,96.06000175,197270.75,14.44,14559600.0,1522.5775145,3816110000.0,32.89680099487305,-97.03800201416016,TX,1200370.0
2191,DFW,22,13,3,7,-1,-3,76,48,19,1021,1016,1012,16,16,16,47,25,1,175,2013-02-17,79.54,1912274,2013,2,17,6,7,15753,96.2600025,170949.5,14.379999999999999,13491200.0,1525.36499,3793710000.0,32.89680099487305,-97.03800201416016,TX,1200370.0
2192,DFW,26,17,8,12,6,-2,75,49,23,1020,1011,1007,16,16,16,52,32,3,243,2013-02-18,79.54,1912274,2013,2,18,0,8,15754,96.46000325,144628.25,14.32,12422800.0,1528.1524655,3771310000.0,32.89680099487305,-97.03800201416016,TX,1200370.0
2193,DFW,16,9,3,-2,-4,-7,59,40,20,1027,1023,1019,16,16,16,26,14,5,71,2013-02-19,79.54,1912274,2013,2,19,1,8,15755,96.660004,118307.0,14.26,11354400.0,1530.939941,3748910000.0,32.89680099487305,-97.03800201416016,TX,1200370.0
2194,DFW,12,9,6,4,2,-1,76,68,60,1021,1016,1008,16,16,16,26,20,8,86,2013-02-20,79.54,1912274,2013,2,20,2,8,15756,94.459999,338967.0,13.33,14725200.0,1511.949951,4240570000.0,32.89680099487305,-97.03800201416016,TX,1200370.0
2195,DFW,20,13,6,8,3,-4,86,53,19,1013,1007,1002,16,15,2,48,22,5,341,2013-02-21,79.54,1912274,2013,2,21,3,8,15757,92.839996,286434.0,13.37,11922100.0,1502.420044,4274600000.0,32.89680099487305,-97.03800201416016,TX,1200370.0
2196,DFW,9,4,-1,1,-4,-7,79,58,36,1021,1018,1013,16,16,16,35,18,5,360,2013-02-22,79.54,1912274,2013,2,22,4,8,15758,93.129997,204258.0,13.57,6071400.0,1515.599976,3419320000.0,32.89680099487305,-97.03800201416016,TX,1200370.0
2197,DFW,13,6,-1,-2,-3,-5,72,52,32,1019,1016,1013,16,16,16,23,10,1,38,2013-02-23,79.54,1912274,2013,2,23,5,8,15759,93.12333166666667,208678.33333333334,13.386666666666667,6443066.666666667,1506.349976,3616563333.3333335,32.89680099487305,-97.03800201416016,TX,1200370.0
2198,DFW,21,12,2,6,2,-3,76,54,31,1013,1009,1002,16,16,16,37,18,1,141,2013-02-24,79.54,1912274,2013,2,24,6,8,15760,93.11666633333333,213098.66666666666,13.203333333333333,6814733.333333333,1497.099976,3813806666.6666665,32.89680099487305,-97.03800201416016,TX,1200370.0
2199,DFW,17,11,5,9,4,-3,77,55,32,1004,1000,997,16,16,16,58,28,7,219,2013-02-25,79.54,1912274,2013,2,25,0,9,15761,93.110001,217519.0,13.02,7186400.0,1487.849976,4011050000.0,32.89680099487305,-97.03800201416016,TX,1200370.0
2200,DFW,15,10,4,0,-1,-2,70,51,31,1012,1009,1005,16,16,16,53,24,4,312,2013-02-26,79.54,1912274,2013,2,26,1,9,15762,92.629997,230836.0,13.26,9419000.0,1496.939941,3975280000.0,32.89680099487305,-97.03800201416016,TX,1200370.0
2201,DFW,14,8,3,-1,-4,-9,76,48,20,1023,1019,1012,16,16,16,40,23,1,335,2013-02-27,79.54,1912274,2013,2,27,2,9,15763,92.760002,201512.0,13.41,7390500.0,1515.98999,3551850000.0,32.89680099487305,-97.03800201416016,TX,1200370.0
2202,DFW,15,8,2,-2,-4,-7,70,47,23,1026,1024,1022,16,16,16,39,22,2,328,2013-02-28,79.54,1912274,2013,2,28,3,9,15764,92.050003,218119.0,13.43,6143600.0,1514.680054,3912320000.0,32.89680099487305,-97.03800201416016,TX,1200370.0
2203,DFW,13,7,1,-1,-3,-5,75,54,32,1026,1024,1022,16,16,16,37,17,3,339,2013-03-01,82.24,2213486,2013,3,1,4,9,15765,90.68,248466.0,13.61,7376800.0,1518.199951,3695610000.0,32.89680099487305,-97.03800201416016,TX,1200370.0
2204,DFW,13,7,-1,-3,-5,-8,72,49,26,1030,1027,1024,16,16,16,29,17,1,356,2013-03-02,82.24,2213486,2013,3,2,5,9,15766,90.49333433333334,242680.0,13.706666666666667,7642800.0,1520.5332843333333,3601883333.3333335,32.89680099487305,-97.03800201416016,TX,1200370.0
2205,DFW,22,12,2,4,-2,-6,64,43,22,1023,1015,1008,16,16,16,50,27,3,176,2013-03-03,82.24,2213486,2013,3,3,6,9,15767,90.30666866666667,236894.0,13.803333333333333,7908800.0,1522.8666176666668,3508156666.6666665,32.89680099487305,-97.03800201416016,TX,1200370.0
2206,DFW,31,22,13,8,4,-3,61,36,11,1008,1004,1001,16,16,16,37,28,5,203,2013-03-04,82.24,2213486,2013,3,4,0,10,15768,90.120003,231108.0,13.9,8174800.0,1525.199951,3414430000.0,32.89680099487305,-97.03800201416016,TX,1200370.0
2207,DFW,14,9,3,3,-6,-11,61,39,17,1028,1025,1014,16,16,16,63,33,1,341,2013-03-05,82.24,2213486,2013,3,5,1,10,15769,90.82,209874.0,14.05,7676100.0,1539.790039,3610690000.0,32.89680099487305,-97.03800201416016,TX,1200370.0
2208,DEN,36,28,20,5,3,-2,34,22,9,1016,1007,1004,16,16,16,29,15,5,205,2011-09-01,86.39,2053128,2011,9,1,3,35,15218,88.93,282342.0,5.29,6677100.0,1204.420044,4780410000.0,39.861698150635,-104.672996521,CO,603354.0
2209,DEN,31,22,14,15,11,3,86,55,23,1022,1015,1007,16,14,4,71,15,6,65,2011-09-02,86.39,2053128,2011,9,2,4,35,15219,86.449997,307284.0,5.22,5097500.0,1173.969971,4401740000.0,39.861698150635,-104.672996521,CO,603354.0
2210,DEN,22,16,9,11,3,-2,72,47,22,1028,1019,1009,16,16,16,37,14,2,18,2011-09-03,86.39,2053128,2011,9,3,5,35,15220,86.342497,309504.5,5.175,5138775.0,1171.7874757499999,4577300000.0,39.861698150635,-104.672996521,CO,603354.0
2211,DEN,26,16,5,4,3,2,76,49,21,1024,1021,1017,16,16,16,35,14,1,168,2011-09-04,86.39,2053128,2011,9,4,6,35,15221,86.23499699999999,311725.0,5.13,5180050.0,1169.6049805,4752860000.0,39.861698150635,-104.672996521,CO,603354.0
2212,DEN,32,21,10,4,-1,-8,54,31,7,1023,1015,1010,16,16,16,34,15,1,185,2011-09-05,86.39,2053128,2011,9,5,0,36,15222,86.127497,313945.5,5.085,5221325.0,1167.4224852500001,4928420000.0,39.861698150635,-104.672996521,CO,603354.0
2213,DEN,24,19,14,12,4,-2,86,54,22,1027,1016,1010,16,16,16,40,15,6,284,2011-09-06,86.39,2053128,2011,9,6,1,36,15223,86.019997,316166.0,5.04,5262600.0,1165.23999,5103980000.0,39.861698150635,-104.672996521,CO,603354.0
2214,DEN,16,14,11,12,9,7,93,74,55,1032,1026,1021,16,16,11,24,9,8,100,2011-09-07,86.39,2053128,2011,9,7,2,36,15224,89.339996,313728.0,5.21,4519100.0,1198.619995,4441040000.0,39.861698150635,-104.672996521,CO,603354.0
2215,DEN,24,17,10,10,6,2,89,57,25,1029,1024,1021,16,13,6,23,10,5,159,2011-09-08,86.39,2053128,2011,9,8,3,36,15225,89.050003,336725.0,5.14,4435900.0,1185.900024,4465170000.0,39.861698150635,-104.672996521,CO,603354.0
2216,DEN,26,18,10,7,4,1,71,46,21,1025,1020,1016,16,16,16,23,13,3,276,2011-09-09,86.39,2053128,2011,9,9,4,36,15226,87.239998,349238.0,5.02,6297900.0,1154.22998,4586370000.0,39.861698150635,-104.672996521,CO,603354.0
2217,DEN,26,17,7,5,2,-1,71,44,17,1024,1019,1016,16,16,16,24,12,2,168,2011-09-10,86.39,2053128,2011,9,10,5,36,15227,87.556666,351182.0,4.963333333333333,7043200.0,1156.9099933333334,4780430000.0,39.861698150635,-104.672996521,CO,603354.0
2218,DEN,29,21,12,2,-2,-7,43,27,10,1019,1015,1012,16,16,16,26,15,2,251,2011-09-11,86.39,2053128,2011,9,11,6,36,15228,87.873334,353126.0,4.906666666666666,7788500.0,1159.5900066666666,4974490000.0,39.861698150635,-104.672996521,CO,603354.0
2219,DEN,29,21,12,9,2,-1,47,31,14,1026,1017,1013,16,16,14,42,12,6,244,2011-09-12,86.39,2053128,2011,9,12,0,37,15229,88.190002,355070.0,4.85,8533800.0,1162.27002,5168550000.0,39.861698150635,-104.672996521,CO,603354.0
2220,DEN,28,21,13,9,6,-2,77,46,15,1024,1017,1013,16,16,13,26,12,6,280,2011-09-13,86.39,2053128,2011,9,13,1,37,15230,90.209999,364262.0,5.64,24655700.0,1172.869995,4681370000.0,39.861698150635,-104.672996521,CO,603354.0
2221,DEN,16,12,9,11,9,6,89,69,48,1026,1021,1015,16,10,2,24,10,7,76,2011-09-14,86.39,2053128,2011,9,14,2,37,15231,88.910004,330978.0,5.74,11585200.0,1188.680054,4986740000.0,39.861698150635,-104.672996521,CO,603354.0
2222,DEN,18,13,9,9,8,7,93,77,60,1023,1017,1012,16,15,5,37,17,6,180,2011-09-15,86.39,2053128,2011,9,15,3,37,15232,89.400002,296285.0,5.86,7429900.0,1209.109985,4479730000.0,39.861698150635,-104.672996521,CO,603354.0
2223,DEN,25,16,6,8,6,-1,100,60,20,1017,1013,1009,16,8,0,26,9,3,217,2011-09-16,86.39,2053128,2011,9,16,4,37,15233,87.959999,210962.0,5.91,4586600.0,1216.01001,5248890000.0,39.861698150635,-104.672996521,CO,603354.0
2224,DEN,24,17,9,10,6,2,72,49,25,1018,1012,1007,16,15,8,37,10,4,243,2011-09-17,86.39,2053128,2011,9,17,5,37,15234,87.206665,184715.0,5.873333333333333,4440733.333333333,1212.036662,4917323333.333333,39.861698150635,-104.672996521,CO,603354.0
2225,DEN,24,16,6,5,1,-2,76,47,18,1022,1019,1015,16,16,16,21,8,3,223,2011-09-18,86.39,2053128,2011,9,18,6,37,15235,86.45333099999999,158468.0,5.836666666666667,4294866.666666667,1208.063314,4585756666.666667,39.861698150635,-104.672996521,CO,603354.0
2226,DEN,28,19,11,4,1,-2,55,35,15,1024,1015,1010,16,16,16,29,16,2,250,2011-09-19,86.39,2053128,2011,9,19,0,38,15236,85.699997,132221.0,5.8,4149000.0,1204.089966,4254190000.0,39.861698150635,-104.672996521,CO,603354.0
2227,DEN,18,12,7,4,0,-2,70,51,32,1025,1018,1011,16,16,16,47,11,4,77,2011-09-20,86.39,2053128,2011,9,20,1,38,15237,86.889999,264593.0,5.97,6913600.0,1202.089966,4315610000.0,39.861698150635,-104.672996521,CO,603354.0
2228,DEN,21,12,3,6,0,-3,76,49,21,1025,1021,1018,16,16,16,34,12,4,146,2011-09-21,86.39,2053128,2011,9,21,2,38,15238,85.91999799999999,298905.0,5.85,9122200.0,1166.76001,4728550000.0,39.861698150635,-104.672996521,CO,603354.0
2229,DEN,26,16,5,4,-2,-11,82,46,9,1025,1021,1017,16,16,16,23,11,3,223,2011-09-22,86.39,2053128,2011,9,22,3,38,15239,80.510002,459998.0,5.73,15729600.0,1129.560059,6703140000.0,39.861698150635,-104.672996521,CO,603354.0
2230,DEN,29,19,9,1,-3,-6,38,24,10,1026,1018,1014,16,16,16,26,14,3,260,2011-09-23,86.39,2053128,2011,9,23,4,38,15240,79.849998,427569.0,6.13,8256000.0,1136.430054,5639930000.0,39.861698150635,-104.672996521,CO,603354.0
2231,DEN,30,22,14,3,-1,-3,44,28,12,1021,1013,1010,16,16,11,29,15,4,294,2011-09-24,86.39,2053128,2011,9,24,5,38,15241,79.979998,393603.0,6.2299999999999995,8022066.666666667,1145.2700196666667,5347563333.333333,39.861698150635,-104.672996521,CO,603354.0
2232,DEN,30,22,13,3,1,-1,51,33,14,1017,1009,1006,16,16,13,29,14,1,223,2011-09-25,86.39,2053128,2011,9,25,6,38,15242,80.109998,359637.0,6.33,7788133.333333333,1154.1099853333333,5055196666.666667,39.861698150635,-104.672996521,CO,603354.0
2233,DEN,32,23,14,3,-3,-8,47,27,7,1020,1011,1006,16,16,14,34,18,2,306,2011-09-26,86.39,2053128,2011,9,26,0,39,15243,80.239998,325671.0,6.43,7554200.0,1162.949951,4762830000.0,39.861698150635,-104.672996521,CO,603354.0
2234,DEN,29,19,9,3,0,-2,56,35,13,1023,1015,1013,16,16,16,26,10,2,226,2011-09-27,86.39,2053128,2011,9,27,1,39,15244,84.449997,313568.0,6.11,7917800.0,1175.380005,5548130000.0,39.861698150635,-104.672996521,CO,603354.0
2235,DEN,32,23,14,2,-2,-6,40,25,9,1021,1013,1011,16,16,16,26,15,2,256,2011-09-28,86.39,2053128,2011,9,28,2,39,15245,81.209999,282850.0,6.12,6625300.0,1151.060059,4787920000.0,39.861698150635,-104.672996521,CO,603354.0
2236,DEN,19,14,9,3,-1,-3,56,40,24,1030,1024,1014,16,16,16,29,14,2,49,2011-09-29,86.39,2053128,2011,9,29,3,39,15246,82.139999,351345.0,6.1,5039900.0,1160.400024,5285740000.0,39.861698150635,-104.672996521,CO,603354.0
2237,DEN,28,17,7,2,-1,-5,58,36,13,1025,1020,1015,16,16,16,24,11,1,182,2011-09-30,86.39,2053128,2011,9,30,4,39,15247,79.199997,367957.0,5.5,8429500.0,1131.420044,4416790000.0,39.861698150635,-104.672996521,CO,603354.0
2238,DEN,31,22,13,2,0,-5,47,29,10,1023,1016,1013,16,16,16,26,12,2,217,2011-10-01,86.6,2066449,2011,10,1,5,39,15248,78.66999833333333,376232.0,5.21,10108866.666666666,1120.6900226666667,4834640000.0,39.861698150635,-104.672996521,CO,603354.0
2239,DEN,29,21,13,3,0,-3,43,28,12,1023,1016,1012,16,16,16,32,13,3,256,2011-10-02,86.6,2066449,2011,10,2,6,39,15249,78.13999966666667,384507.0,4.92,11788233.333333334,1109.9600013333334,5252490000.0,39.861698150635,-104.672996521,CO,603354.0
2240,DEN,29,21,13,3,1,-2,47,31,15,1023,1014,1011,16,16,16,32,12,3,205,2011-10-03,86.6,2066449,2011,10,3,0,40,15250,77.610001,392782.0,4.63,13467600.0,1099.22998,5670340000.0,39.861698150635,-104.672996521,CO,603354.0
2241,DEN,29,21,12,4,2,-2,51,33,14,1017,1009,1005,16,16,16,45,17,4,202,2011-10-04,86.6,2066449,2011,10,4,1,40,15251,75.66999799999999,428113.0,5.0,8995900.0,1123.949951,3714670000.0,39.861698150635,-104.672996521,CO,603354.0
2242,DEN,26,19,12,4,1,-3,59,39,18,1011,1001,996,16,16,16,39,19,5,194,2011-10-05,86.6,2066449,2011,10,5,2,40,15252,79.68,336067.0,5.17,7358100.0,1144.030029,2510620000.0,39.861698150635,-104.672996521,CO,603354.0
2243,DEN,26,17,9,1,-3,-12,41,28,14,1006,995,988,16,16,10,79,38,4,201,2011-10-06,86.6,2066449,2011,10,6,3,40,15253,82.589996,386089.0,5.35,5228300.0,1164.969971,5098330000.0,39.861698150635,-104.672996521,CO,603354.0
2244,DEN,20,11,1,-1,-11,-19,41,24,6,1012,1007,1002,16,16,16,45,23,4,197,2011-10-07,86.6,2066449,2011,10,7,4,40,15254,82.980003,377540.0,5.21,6088300.0,1155.459961,5580380000.0,39.861698150635,-104.672996521,CO,603354.0
2245,DEN,10,6,1,4,2,-4,93,68,42,1022,1015,1006,16,8,0,50,30,8,340,2011-10-08,86.6,2066449,2011,10,8,5,40,15255,83.79000333333333,339968.3333333333,5.25,5525933.333333333,1168.6033123333334,5202520000.0,39.861698150635,-104.672996521,CO,603354.0
2246,DEN,12,7,1,4,1,-1,89,70,50,1022,1019,1015,16,16,16,27,12,6,39,2011-10-09,86.6,2066449,2011,10,9,6,40,15256,84.60000366666667,302396.6666666667,5.29,4963566.666666667,1181.7466636666666,4824660000.0,39.861698150635,-104.672996521,CO,603354.0
2247,DEN,18,11,2,3,-1,-7,92,55,18,1017,1012,1008,16,16,16,29,13,2,174,2011-10-10,86.6,2066449,2011,10,10,0,41,15257,85.410004,264825.0,5.33,4401200.0,1194.890015,4446800000.0,39.861698150635,-104.672996521,CO,603354.0
2248,DEN,21,14,8,1,-1,-4,58,39,19,1012,1007,1004,16,16,16,35,16,5,266,2011-10-11,86.6,2066449,2011,10,11,1,41,15258,85.809998,362324.0,5.84,7072000.0,1195.540039,4424500000.0,39.861698150635,-104.672996521,CO,603354.0
2249,DEN,18,11,4,1,-3,-6,65,42,19,1020,1014,1009,16,16,16,27,16,1,20,2011-10-12,86.6,2066449,2011,10,12,2,41,15259,85.57,294230.0,6.23,9014300.0,1207.25,5355360000.0,39.861698150635,-104.672996521,CO,603354.0
2250,DEN,24,14,3,-1,-4,-8,70,41,11,1019,1013,1009,16,16,16,37,14,2,222,2011-10-13,86.6,2066449,2011,10,13,3,41,15260,84.230003,360268.0,6.3,6077700.0,1203.660034,4436270000.0,39.861698150635,-104.672996521,CO,603354.0
2251,DEN,22,13,3,2,-1,-3,76,48,20,1020,1015,1012,16,16,16,24,11,2,169,2011-10-14,86.6,2066449,2011,10,14,4,41,15261,86.800003,274846.0,6.04,6443400.0,1224.579956,4116690000.0,39.861698150635,-104.672996521,CO,603354.0
2252,DEN,28,19,11,1,-4,-8,50,30,9,1019,1012,1008,16,16,16,26,17,3,213,2011-10-15,86.6,2066449,2011,10,15,5,41,15262,86.66000100000001,258996.66666666666,5.976666666666667,6496200.0,1216.673299,4178026666.6666665,39.861698150635,-104.672996521,CO,603354.0
2253,DEN,22,12,2,2,1,-4,82,54,25,1022,1015,1010,16,16,16,35,15,4,87,2011-10-16,86.6,2066449,2011,10,16,6,41,15263,86.519999,243147.33333333334,5.913333333333333,6549000.0,1208.766642,4239363333.3333335,39.861698150635,-104.672996521,CO,603354.0
2254,DEN,12,6,-1,7,2,-2,86,68,50,1024,1017,1007,16,16,8,60,19,5,16,2011-10-17,86.6,2066449,2011,10,17,0,42,15264,86.379997,227298.0,5.85,6601800.0,1200.859985,4300700000.0,39.861698150635,-104.672996521,CO,603354.0
